,asin,rating,date,combined_text
152,B000G6RYNE,5,01/11/2009,"One bite and you'll become a ""chippoisseur"" I'm addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.I also recommend Kettle Chips Honey Dijon and Kettle Chips Spicy Thai.Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."""
153,B000G6RYNE,5,10/02/2008,Good chips I bought these when on sale through Amazon. Nice crispy thick chips. Definitely a great buy if you can catch them on sale.
154,B000G6RYNE,1,10/03/2011,"what happened? the recipe has changed For those of you who, like me, had to order the Kettle Spicy Thai chips from Amazon because they are so hard to find locally, you will probably be aggrieved to know that the recipe has changed. They are just like regular potatoe chips. I paid for them but now my husband gets to eat them because he didn't like the spicy thai, but these are fine for him.Yuck!!!"
155,B000G6RYNE,5,08/03/2009,"YUM! If you want a snack, have something REALLY good! I've found a new taste treat. I'm not a big one for potato chips, so I am sure I've come late to discover these. I think they are really good. The processing & ingredients list is actually pretty good-no trans fats, etc. So, if you want an indulgence, these are A+ ! They are thicker & more tasty than the mass produced potato chips we've all come to know. They are much more flavorful. Never had a honey-dijon potato chip before. Incredibly good & a flavorful combination of sweet, tangy, salty. Also not overly hot or spicy. Excellent!If you want a snack, have something REALLY good. It's got to be worth the calories-and these are!"
156,B000G6RYNE,5,10/08/2012,a good buy This is a real good product.I love these chips and so does my customers can't go wrong wit these the best
157,B000G6RYNE,5,10/02/2012,Yoli I love these chips and now the whole family is hooked on them. These are the only chips I eat
158,B000G6RYNE,4,09/26/2012,Good chips I don't know what to say that others have not covered. If you like potato chips you will like these. Get em on sale when you can and limit your intake...if you can...
159,B000G6RYNE,5,09/20/2012,Awesome If you're looking at this you probably already know you like these chips.This is a great deal and I have not had any problems with them going stale.The 1oz bags are a great size for a snack and help avoid over-eating.
160,B000G6RYNE,1,08/03/2012,"burns the skin off your lips While I admit that the oversalted chip is addictive, I really think this one has gone too far. Skin literally peeled off my lips and inside my mouth after eating these. I am surprised that they are still on the market."
161,B000G6RYNE,5,06/02/2012,"Great chips with very low sodium Only 5mg sodium per serving, chips are crisp. I sometimes will dip in a low salt ketchup and that adds a bit to the flavor."
162,B000G6RYNE,5,04/09/2012,"Kettle Chips I have found this product, Kettle Chips Unsalted to be fabulous. I found them by accident on Amazon after hunting all over my local stores. They are crisp and tasty without all of the salt."
163,B000G6RYNE,4,04/05/2012,"Spicy Thai When I saw the Spicy Thai chips, I knew i had to try them. I love spicy and I love Thai food, so why not? First off, these chips are not super spicy. They actually taste sort of sweet at first, with many degrees of flavor. The spiciness is more of a lingering taste that bites afterwards. I'd say these are definitely a good, unique chip. But if you absolutely hate sweet chips, I'd try a different flavor since these are a little sweet."
164,B000G6RYNE,5,02/01/2012,"smiles Smiles... Thank you Lord, for I have found another healthy snack food that is unsalted, and tastes great. I almost gave up on finding a potato chip like this. The only thing i would ask Kettle to change is the texture. It's slightly hard/crunchy, but not a problem at all. I would just prefer it to be softer. Kettle if you do make that happen, please keep everything else the same. Thank you."
165,B000G6RYNE,5,01/30/2012,"My favorite Kettle Chip These are my favorite, but they aren't for everybody. In a way, they sort of taste like Oriental flavor ramen, but with a kick. For me, how can one go wrong with the combination of jalapeno and ginger? They are a bit rich, so they aren't for EveryDayForAMonth snacking. Because this is a case purchase, I recommend trying out a single bag before buying an entire case. The 2oz size seems to be no longer available, which is a shame; I can eat the entire 5oz bag."
166,B000G6RYNE,5,01/26/2012,Best salt & vinegar chips out there! Salt & vinegar chips are my favorite flavor so I think I've tried every brand out there. These are by far the best. I also like them because the sodium content is not very high like some of the others and they are not excessively greasy. They seem to have the right balance of the salt and vinegar taste.
167,B000G6RYNE,5,01/25/2012,"Amazing Service Package arrived DOUBLE boxed, wrapped, and the inside box(that holds the goods) perfect not a single dent or rough mark, outstanding packaging.The Product?These are the best chips on the planet, Salt 'N Vinegar flavor is beyond among the best chips I've ever had. You might, actually I'm sure you probably won't like it AT FIRST BITE 'IF' you have never had these before. But try it again.Not to mention, this particular flavor has held up in numerous surveys and comparisons against other manufactures."
168,B000G6RYNE,5,06/30/2011,Crunchy and spicy. If you love jalapeno chips then Kettle is a must try.Nice and cruncy with the kick of jalapeno.Delicious.Addicting.Recommended.
169,B000G6RYNE,4,05/27/2011,"Pretty tasty and decently spiced. . . . My son bought a package of the Jalapeno Potato Chips a couple weeks ago, and he and I have become addicted.First, Kettle chips appear to be somewhat better in terms of fats etc. than many other chips, as one peruses the dietary information.Second, individual chips are nice and crisp and have a good crunch value as you munch away at them.Third, the jalapeno has some kick (not overly hot, of course). Too many products labelled as spicy are not, have no kick, and are as bland as can be. Here, you do get a slow noticeable burn from the jalapeno. My preference? A bit more heat. But I understand that most consumers would prefer somewhat less than I would. Still, decent spicyness.All in all, I have been pretty happy with this product, in the few weeks since we first bought it. I now purchase a package each week in my foray to the local grocery store. . . ."
170,B000G6RYNE,5,12/26/2010,"Great Tasting Chips After looking at the pictures someone put on here showing a crushed box, I had to write a review. I have bought these chips numerous times from Amazon Warehouse Deals and each time they came packaged perfectly. There was a sale at the end of the summer and I received a few cases/boxes for just over $10.00. The chips were fresh and very hard to eat just one bag. I hid them in the garage and only remembered them when I went out there; that way I didn't eat them all. As far as the pictures, if the person contacted Amazon, he made out ok. Amazon is great with handling complaints and this person was given perfect customer service if he called Amazon. Thanks for a great tasting product, good price and quick shipping. I'll buy these again...soon."
171,B000G6RYNE,2,11/10/2010,"Kettle Chips, Sea Salt There is nothing too good or too bad about these chips. If you like plain potato chips, you'd like these. They are thicker than most brands, fresh out of box, very crunchy and not too salty (for me). One bag has a lot, I generally cannot finish it by myself. Part of the reason is that they are too oily (some chips almost look transparent, if you know what I mean). The taste of oil is a bit too overwhelming for me. If you are used to more spicy chips you may not like these since they do not have any spice, except salt, as the name says. I don't think I'll buy these again. The ""best by"" date on my bags are March 2011 and I ordered them at the end of October."
172,B000G6RYNE,3,10/28/2010,"Good deal but close expiration date! I love this sea salt & vinegar flavor from Kettle. When I saw this one on the daily deal here for $17.99/case, I put my order without doubt. However, when I received the case, I found out that the whole case is expiring in December while I got it at the end of August. I tried one package and I can definitely taste the unfreshness in the chips. I was disappointed and then I found out this item is not returnable! How convenient! Although I love this chips, I won't order from here again with the concern of close expiration date..."
173,B000G6RYNE,5,07/31/2010,"GREAT TASTING CHIPS This is the second purchase of Kettle Potato Chips and we love them just as much as the first time we tried them. We bought them by the a carton of 24 bags. The Kettle chips were in a 2oz bag which is just enough for a single size serving snack or with a meal. The chips are so delicious, baked not fried and lightly salted with Sea Salt. They have 0 fat, no preservatives, nothing artificial and they only use real food ingredients. What more could you ask for in a great tasting chip!"
174,B000G6RYNE,5,02/21/2010,"Buy These, Eat These, Be Happy! How to achieve potato chip nirvana? It's simple: Buy these chips, get them tomorrow, eat them!Repeat.Why?Best ""old school"" BBQ flavor out thereKettle qualityIncredible price with AmazonDid I mention delicious and a terrific bargain?"
175,B000G6RYNE,5,11/02/2009,"Eating them for years. I found these more than 10 years ago in a health food store. After I bought one bag I found myself stopping by that store once a week to get these chips. The New York Cheddar flavor is so good, you will have a hard time not eating a whole bag."
176,B000G6RYNE,5,07/31/2009,These chips will make you fat But you will enjoy ever step. I gained 5 lbs within a month of buying this 12 pack of full sized bags. Damn it! They should warn you about this! Tastes awesome though. When I finish my crash diet I will order another box (case?). :-)
177,B000G6RYNE,5,06/30/2009,"Like Spice? Get these These are the best spicy chips I have ever had the pleasure of eating. They start off sweet, then as you eat more the spice builds up. They are fantastic. If you don't want to commit to a whole case, pick up a bag at your local Whole Foods first, then stock up here when you realize how amazing they are. Got my case right here, and loving every bite. On a side note, this brand (Kettle Brand) has many delicious varieties- this is just my personal favorite. I also highly recommend: Backyard BBQ, Honey Dijon, Sweet Onion, Buffalo Bleu, Salt and Pepper and Death Valley Chipotle. Lays aint got nothin on Kettle Brand!!!"
178,B000G6RYNE,5,06/14/2009,"Fantastic I've eaten other brands of unsalted potato chips and they've always been terrible. I didn't expect much when I bought these. But after I tasted them I was amazed. I have never enjoyed unsalted potato chips before these. They have a natural potato flavor with thick, crunchy chips. The only bad thing is the bag is a pain to open. Use scissors and save yourself the aggravation."
179,B000G6RYNE,5,05/13/2009,"Sweet, salty, tangy: the way a snack should be Kettle brand chips are probably the best potato chips I've tasted thus far. They are thick, has a bite to them and I love their creative flavors. My favorite Kettle chip happens to be the honey Dijon. I think it's a great combination sweet, salty and tangy, perfect for one of those snack attacks when you don't know exactly what you want. I especially love the curled up chips for extra texture and crunch. These 2-oz bags are perfect for anyone who has a problem controlling portions (like me!)."
180,B000G6RYNE,5,03/14/2009,"One bite and you'll become a ""chippoisseur"" As an Oregonian, I make a point of sharing these Oregon-made snacks with friends who visit the state. I tell them the Kettle Brand does for potato chips what microbrew does for beer.Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.Annette Solomon, a reporter for the Salem Statesman Journal noted that a glass of wine goes nicely with Spicy Thai chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly.""I also recommend Kettle Chips Honey Dijon and Kettle Chips Sea Salt & Vinegar.The Honey Dijon chips bring a terrific balance of salty, tangy, sweet and crunchy. Other brands I've tried use too much mustard flavor, which overpowers the Honey Dijon pairing. The Honey Dijon chips make a great side dish on a BBQ plate with baked beans, coleslaw or potato salad and grilled meat. Naturally, they also go down great with beer.The Sea Salt & Vinegar chips are a perfect complement to vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.In summary, I highly recommend Kettle Brand chips, a great buy on Amazon.com."
181,B000G6RYNE,5,12/15/2008,"One bite and you'll become a ""chippoisseur"" I'm addicted to salty and tangy flavors, so when I opened my first bag of Sea Salt & Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber, carrot, celery and cherry tomatoes. Skip the dip; balance the tangy chips by alternating bites of raw vegetable.As an Oregonian, I'm proud to share these delectable snacks with friends, especially those living outside our state and who haven't experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips don't have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.I also recommend Kettle Chips Honey Dijon and Kettle Chips Spicy Thai.Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ""...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."""
182,B000G6RYNE,5,08/14/2008,"Some of the best chips anywhere Kettle chips are thicker and crunchier (though greasier at times) than other chips, and the honey dijon flavor is great. They don't have the overwhelming salty taste some cheaper chips have, and the 2oz size is great for an adult size snack."
183,B000G6RYNE,5,07/28/2008,"the defacto standard for Salt and Vinegar chips I've always liked Salt and Vinegar chips but most of the time the stronger flavor was at the bottom of the bag. Not with these, the vinegar is overflowing right from the first chip and doesnt stop until you've finished the bag. These are very addictive. If you like salt and vinegar, these are the ultimate chips. Nothing else compares."
184,B000G6RYNE,5,07/27/2008,"Yummy! Tasted good. Spicy. Those that don't like spicy should stay away from this. For the price paid, very good buy."
185,B000G6RYNE,4,07/20/2008,"Delicious! These are seriously delicious, especially if you like plain potato chips. My only concern is they're very oily. I understand they're ""kettle chips"" and they're ""fried"" (small batches and all) but when you open the bag (That's another thing, very strong bag! Need scissors!) there's a coating of oil on the inside of the bag and on the chips themselves. I suggest a blot/shake on some paper towels before consuming. Either way, they have a yummy potato taste, and very satisfying crunch. Delicious!"
186,B000G6RYNE,5,07/07/2008,"Lightly salted, yet tasty This bags are very difficult to open with the aid of some tool, such as scissors, don't even try without scissors.They are crispy and taste like chips that aren't advertised as being salted. They definitely aren't healthy, because I can feel the grease all over my fingers when eating them, and I can see the grease at the bottom of the bag, too.They are high-quality chips, and deserve to be put on your table."
187,B000G6RYNE,5,07/03/2008,"YUMMY! Kettle Foods, Inc. makes the best tasting potato chips I've ever eaten. With a variety of flavors, from classic Barbeque to their unique Spicy Thai you'll find the right flavor for your mouth. And not only do they taste wonderful, but these all-natural chips are cooked in safflower or sunflower oil for zero cholesterol.But why is it a GoGreenMart&More product of the week? Kettle Foods, Inc. is a ""Green Giant"", a company highlighted for their environmental practices. They convert waste oils to biodiesel to power some of their company cars. A roof-top solar panel system creates 120,000kWh annually for production and they offset 100% of their additional U.S. energy usage by buying renewable energy credits. Not only are their efforts for the future but they care for the present by rejuvenate a neighboring 2 acre wetland eco-system. And during recent building construction, they earned a Gold rating from Leadership in Energy and Environmental Design (LEED).Now your mouth will thank you and so will the environment."
188,B000G6RYNE,5,06/02/2008,Caution: Kettle Chips are addictive! These really are amazing chips. Don't be put off by one of the cheeses being blue cheese...it is so subtle that even blue cheese haters (like me)will enjoy these.
189,B000G6RYNE,4,05/29/2008,"The chip with a kiss of salt These chips are delectably delicious. I am on a low sodium diet. I didn't have to give up totally something that I truely love to snack. These chips are bursting with flavor, and you can't really tell they are missing all that salt. There is just a kiss worth on a chip, but beleive me, it is a total makeout!!!"
190,B000G6RYNE,5,02/11/2008,"Crunch. Wow! Not too salty like regular supermarket chips, this is a snack that will not overwhelm you with guilt! When you just gotta have some chips, Kettle Chips Lightly Salted chips are the what you've been searching for.There's no cholesterol, no trans fats, no artificial anything -- and because of the manufacturing process, they actually seem to have kind of a home-made quality.This is an excellent product!"
191,B000G6RYNE,5,08/11/2007,"Great strong flavor I agree with the company motto ""A Natural Obsession"". I tried a small bag at the local store and immediately bought in bulk online to save about 30 percent. The flavor of these is very strong, so they are best paired with a food that has a very mild flavor, like steamed vegetables or plain whole grain bread. Otherwise they compete or clash with the other food."
192,B000G6RYNE,5,05/03/2007,"yummy for your tummy The New York Cheddar flavor is my favorite of all the Kettle Brand potato chips. These are flavorful and crunchy and will make your mouth happy. Unfortunately, it may do the opposite to your backside, so don't do what my mom did and eat an entire bag on an empty stomach or you may spend the afternoon in the bathroom.I still give it a 5 of 5 stars.Also, the online price at Amazon is better than anywhere else I've seen them. Combined with Amazon Prime you'll be getting a great deal on these chips."
193,B000G6RYNE,4,05/21/2008,Best Chips Out There! These are my new favorite! I have always been a fan of salt and vinegar but these honey dijons have replaced them as my new number one! They do have a strong taste so loving the honey mustard flavor is a must if you hope to like these.Price wise...I do not see that they are that much of a deal here. I purchased them for $2.99 at the grocery with no shipping. I would have given the product 5 stars (easily) had it not been for the price. The taste is fabulous -- you won't be disappointed.
194,B000G6RYNE,5,12/17/2007,These chips tasted good These chips were good. I ended up eating a whole bag a day for a while cause they were so good. I am glad that they do not have any dextrose in them like lays do.
195,B000G6RYNE,5,11/05/2007,awesome chips these are the best chips out there.. nothing can beat this taste. if you like honey mustard then you will definitely like this.. once you eat it you wont stop..addicting stuff
196,B000G6RYNE,3,09/29/2007,I dont know if... I dont know if they were fresh or if they were supposed to taste like they did. I checked the expiration date it was current but still tasted kind of stale to me !!!
197,B000G6RYNE,5,05/27/2007,"Delicious! At first I was thinking, ""cheese flavored chips?"" But I love them. The herbs they used are just delicious. The cheese is not overpowering. They are yummy and crispy!!"
198,B000G6RYNE,2,05/24/2011,"Kettle Foods Spicy Thai Chips The Spicy Thai chips used to be the best tasting chips on the market. However, Kettle Foods has changed the ingredients used, with ginger being the most important that is now missing. Notice that they removed ""ginger with attitude"" from the bag. Sadly, the changing of the ingredients has ruined the chips for me. They aren't that good anymore and the spice level is virtually non-existent.Here are the original and new ingredient listings:Original IngredientsSelect Potatoes, Safflower and/or Sunflower Oil, Honey Powder (Evaporated Cane Syrup, Honey)Salt, Garlic Powder, Jalapeno Pepper, Ground ginger, Onion Powder, Habanero Pepper, Dried Parsley, Citric Acid, Cilantro Extract, Ginger Oil, Cayenne Pepper, White Pepper, Lime Oil.New IngredientsPotatoes, safflower and/or sunflower oil, sugar, dried cane syrup, salt, maltodextrin, yeast extract, spices, garlic powder, onion powder, dried parsley, jalapeno powder, citric acid, natural flavors, lime extractI'm assuming they changed the ingredients in order to cut costs for their new owner, Blue Diamond. They might want to get rid of ""Great Taste Naturally"" from their bags as I don't consider maltodextrin to be very natural.Great job Kettle! Way to ruin a great thing!"
199,B000G6RYNE,1,02/16/2011,"Expired stock I Was sent 3 week past ""Fresh by date"" stock. Chips are noticeably not fresh in taste. Won't order again.EDIT: And just to add to the dangers of expired stock one of the bags had a rat hole in it, black marks on inside of hole very obviously rat. unfortunately I put a chip in my mouth before I saw the hole.Very bad form amazon."
200,B000G6RYNE,5,03/27/2007,"these potato chips are yummy.... I try to be good, but when I feel like indulging in some delicious, gourmet potato chips, these New York Chedder potato chips are the first flavor I like to go for, when I see them at the natural food store. The chips are tangy and crunchy and satisfy your potato chip fix like no other brand."
201,B000G6RYNE,1,05/08/2012,"ONLY awful because SOMETIMES they are awful and THAT is the problem. I order these by the case of 12 - and when they are good, which is over half the time they are the BEST kettle chip, THE BEST! and then I get a case of the worse - the potatos are mealy and old so I just throw them out and order again, expensive BUT when they are made with good fresh potatos they are the best - the last case is what prompted me to write this - the potatos were weird - like they were almost sour as in going bad - and I even wrote the company that makes them - SO if you want the BEST kettle chip there is try these and if the ones you get are NOT the best try again!I, myself am done ordering because it is creeping me out that they are using soured potatos and either not noticing or not caring."
202,B000G6RYNE,4,09/02/2010,"4 Stars for price and taste I got the sea salt and vinegar chips from Kettle. I am used to the Salt and Vinegar chips in the white bag if I am allowed to say that. Anyways, my first impression for this is wow at all the chips you get for the price. I got the 9 0z x 12 bags and wow it is so many for the price. You can tell they are high quality chips just from the packaging, also. Well being used to the cheaper chips I wasn't expecting how mellow these things are. The ones I am used to have a really sour taste to them which I didn't mind but they had tons of flavor. These chips don't have any sour to them at all, and taste just like them but a lot less strong aftertaste. If you want to try out Salt and Vinegar chips I suggest you try these out first. So, for the price and how many you get, these chips are definately worth it. They are thick and crunchy like the more expensive chips you get at high quality restaurants. I recommend these, 4 stars."
203,B000G6RYNE,5,06/14/2009,"CRISPY, CRUNCHY, AND ROBUST We've long enjoyed this brand of chip, so when we began to think seriously about limiting out salt intake we were particularly pleased to find these. Granted I bought them somewhat reluctantly because I'm a confirmed salt-aholic, generously sprinkling it on everything from eggs to green beans. I was more than pleasantly surprised as these chips have a very satisfying robust taste and are crispy to boot. How nice to be able to munch on these without worrying about too much salt."
204,B000G6RYNE,4,06/02/2009,"Tangy and delicious snack For those who love salt and vinegar potato chips, this is the one to choose. The flavor is zippy and tart, with no unpleasant chemical aftertaste like the less ""natural"" versions of this snack. The 2-ounce bags are just right to share at lunch. The chips are a little greasy, and that's why I've given them 4 stars instead of 5."
205,B000G6RYNE,5,08/05/2008,"Best Chip Kettle lightly slated chips are my favorite on the market. I don't care for the ""fancy"" flavors and these are salted just right. Thick, super crunchy and full of flavor, they are the best!"
206,B000G6RYNE,3,12/20/2007,"Not low salt These chips are tasty but not what I expected from a ""low salt"" item. They seem as salty as any ""regular"" potato chip, and they also seem excessively greasy. By comparison, Cape Cod Reduced Fat chips are less salty with at least as much potato flavor and far less greasy."
207,B000G6RYNE,5,10/26/2007,"Best Chips I've Ever Tasted Fantastic tasting potato chips. I love the individual bags, great for kids and adults too. No trans fat, no cholesterol, no artifical stuff.Low in sodium and high in potassium, which is great for people like me with HBP.Only problem is Amazon is out of stock some times and price is high."
208,B000G6RYNE,4,10/02/2007,"Tasty! The chips come in a large box with individually wrapped bags of chips. The bags are very strong - much thicker than, say, Lay's potato chip bags. Inside are very tasty kettle cooked chips, salted just right. Because these appear to be cooked in an actual kettle fashion, some are cooked more than others, which gives it a more authentic, non-manufactured feel. Some people may not like that.I reccomend them!"
209,B000G6RYNE,5,10/15/2012,Love the smaller bags! My 8 yo is a Kettle chip addict so I was so happy to find snack size bags for his lunch!!! Great quality and much cheaper than in the stores!!! Will definitely be buying more!
210,B000G6RYNE,3,09/11/2012,"Things you need to know Yes, they are good. However, they are absolutely inundated with the flavoring stuff, which is initially satisfying then becomes ""too much"". And certainly isn't good for the waistline or general nutritional issues.AND the package can't be opened without a sharp implement. I couldn't pull it apart at the top as I am used to doing. I don't normally carry a knife or scissors and don't have rodent teeth. Well, I was hungry and was able to rip the bag using my car key. Even then, the bag was *wow* thick and tough.On the package it says these are ""Krinkle Cut"" chips. Turns out that means the corrugated kind, not what I wanted. I don't eat ripple/ridged style chips any more because they take the skin off the roof of my mouth. So this information is important.These are good but so are other brands with which I don't have these problems."
211,B000G6RYNE,5,09/07/2012,"I made a mistake..... This may sound rediculous, but I actually ordered the wrong brand of potato chips when I ordered these Kettle-brand jalapeno chips. At the time I placed my order, I couldn't remember the name of the jalapeno chips that I had recently discovered and liked, and the Kettle-brand chips were packaged in a similarly-colored bag. But, it all worked out for the best because I do really like the Kettle-brand of jalapeno chips, and will happily munch away on them during upcoming TV football games. When I run out (probably sometime next year!), I will likey purchase Miss Vicky brand of jalapeno chips, and I plan to try the other flavors of Kettle-brand chips. Imho, Kettle-brand chips are excellent and I recommend them to all potato chip 'affection-ados'.Sincerely, homiedog"
212,B000G6RYNE,3,08/13/2012,Ok but Miss Vickie's Are Better Miss Vickies are better but unfortunately less widely available. I'm not sure tough is the right word but there is a noticeable difference between the two brands and Miss Vickie's are better IMHO.
213,B000G6RYNE,3,05/27/2012,"Do they have to ""bite back""? I want to like Kettle because they contain no corn oil or soybean oil (which are both GMO, and also my kids are allergic to corn and soy), but darnit, these things bite back! On the plus side, the sharpness of them may keep you from mindlessly enjoying too many. On the minus side, a mouthful of cuts and scratches is not worth it. Do they have to be SO hard and crunchy? What's wrong with simply light and crispy? I vastly prefer Lay's texture, but suffer with Kettle due to the absense of GMOs and corn/soy. I wish they'd come out with something less harsh on the mouth, though."
214,B000G6RYNE,4,05/10/2012,These chips are awesome if not best but.... I think these chips are awesome if not the best along with Poor Brothers Salt and Vinager chips. But if you buy these Spicy Thai chips in a smaller bag it might have too much of the flavor (at the bottom of the bag) in it then the larger bag at least that was my experience last time I bought these off amazon but that was like in 2010. So I would suggest trying Spicy Thai in a bag bigger then 5 ounces.
215,B000G6RYNE,4,05/09/2012,"kettle chips This kettle chips taste ""Good , Crispy & Crunchy "" too ! U will enjoy it also! Moreover,it's thinly cut & sliced!"
216,B000G6RYNE,5,05/05/2012,GREAT DEAL I knew my family already liked these chips so it was a no brainer to take advantage of a great price for good chips. The price per bag can't be beat if you order with subscribe and save and the good thing is you can always change the delivery interval if you notice you go through them quicker or slower than you anticipated.
